,0
6336,Slc17a2
6337,Slc17a3
6338,Slc17a4
6339,Slc17a5
6340,Slc17a9
6341,Slc19a2
6342,Slc1a2
6343,Slc20a1
6344,Slc20a2
6345,Slc22a1
6346,Slc22a14
6347,Slc22a15
6348,Slc22a18
6349,Slc22a21
6350,Slc22a23
6351,Slc22a26
6352,Slc22a27
6353,Slc22a28
6354,Slc22a29
6355,Slc22a3
6356,Slc22a30
6357,Slc22a5
6358,Slc22a7
6359,Slc23a1
6360,Slc23a2
6361,Slc25a1
6362,Slc25a10
6363,Slc25a11
6364,Slc25a12
6365,Slc25a13
6366,Slc25a15
6367,Slc25a16
6368,Slc25a17
6369,Slc25a19
6370,Slc25a20
6371,Slc25a21
6372,Slc25a22
6373,Slc25a23
6374,Slc25a25
6375,Slc25a28
6376,Slc25a3
6377,Slc25a30
6378,Slc25a32
6379,Slc25a33
6380,Slc25a37
6381,Slc25a38
6382,Slc25a39
6383,Slc25a42
6384,Slc25a44
6385,Slc25a45
6386,Slc25a46
6387,Slc25a47
6388,Slc25a48
6389,Slc25a5
6390,Slc25a51
6391,Slc26a1
6392,Slc27a2
6393,Slc27a4
6394,Slc27a5
6395,Slc29a1
6396,Slc2a1
6397,Slc2a2
6398,Slc2a8
6399,Slc2a9
6400,Slc30a1
6401,Slc30a10
6402,Slc30a4
6403,Slc30a5
6404,Slc30a6
6405,Slc30a7
6406,Slc30a9
6407,Slc31a1
6408,Slc33a1
6409,Slc34a2
6410,Slc35a1
6411,Slc35a2
6412,Slc35a4
6413,Slc35a5
6414,Slc35b1
6415,Slc35b2
6416,Slc35b4
6417,Slc35c1
6418,Slc35c2
6419,Slc35d1
6420,Slc35d2
6421,Slc35e1
6422,Slc35e2
6423,Slc35e3
6424,Slc35f5
6425,Slc35f6
6426,Slc35g1
6427,Slc36a1
6428,Slc37a3
6429,Slc37a4
6430,Slc38a10
6431,Slc38a2
6432,Slc38a3
6433,Slc38a4
6434,Slc38a7
6435,Slc39a1
6436,Slc39a10
6437,Slc39a11
6438,Slc39a14
6439,Slc39a3
6440,Slc39a4
6441,Slc39a8
6442,Slc39a9
6443,Slc3a1
6444,Slc3a2
6445,Slc40a1
6446,Slc41a1
6447,Slc41a2
6448,Slc43a1
6449,Slc44a1
6450,Slc44a5
6451,Slc46a1
6452,Slc46a3
6453,Slc47a1
6454,Slc48a1
6455,Slc4a1ap
6456,Slc4a2
6457,Slc4a4
6458,Slc4a7
6459,Slc50a1
6460,Slc51b
6461,Slc52a2
6462,Slc5a6
6463,Slc6a12
6464,Slc6a13
6465,Slc6a6
6466,Slc6a9
6467,Slc7a2
6468,Slc7a6os
6469,Slc8b1
6470,Slc9a3r1
6471,Slc9a6
6472,Slc9a8
6473,Slco1a1
6474,Slco1a4
6475,Slco1b2
6476,Slco2a1
6477,Slco2b1
6478,Slf2
6479,Slfn5
6480,Slfn8
6481,Slfn9
6482,Slirp
6483,Slk
6484,Slmap
6485,Slpi
6486,Sltm
6487,Slu7
6488,Smad1
6489,Smad2
6490,Smad3
6491,Smad4
6492,Smad5
6493,Smad7
6494,Smad9
6495,Smagp
6496,Smap1
6497,Smap2
6498,Smarca2
6499,Smarca4
6500,Smarca5
6501,Smarcad1
6502,Smarcal1
6503,Smarcb1
6504,Smarcc1
6505,Smarcc2
6506,Smarcd2
6507,Smarce1
6508,Smc1a
6509,Smc3
6510,Smc4
6511,Smc5
6512,Smc6
6513,Smchd1
6514,Smco4
6515,Smcr8
6516,Smdt1
6517,Smg1
6518,Smg5
6519,Smg6
6520,Smg7
6521,Smg8
6522,Smg9
6523,Smim1
6524,Smim10l1
6525,Smim11
6526,Smim12
6527,Smim13
6528,Smim15
6529,Smim19
6530,Smim20
6531,Smim22
6532,Smim26
6533,Smim27
6534,Smim4
6535,Smim7
6536,Smim8
6537,Smlr1
6538,Smn1
6539,Smndc1
6540,Smoc1
6541,Smpd1
6542,Smpd2
6543,Smpdl3a
6544,Smu1
6545,Smug1
6546,Smurf1
6547,Smurf2
6548,Smyd2
6549,Smyd5
6550,Snai2
6551,Snap23
6552,Snap29
6553,Snap47
6554,Snapc2
6555,Snapc5
6556,Snapin
6557,Snd1
6558,Snf8
6559,Snip1
6560,Snrk
6561,Snrnp200
6562,Snrnp25
6563,Snrnp27
6564,Snrnp40
6565,Snrnp48
6566,Snrnp70
6567,Snrpa
6568,Snrpa1
6569,Snrpb
6570,Snrpb2
6571,Snrpc
6572,Snrpd1
6573,Snrpd2
6574,Snrpd3
6575,Snrpe
6576,Snrpf
6577,Snrpg
6578,Snta1
6579,Sntb1
6580,Sntb2
6581,Sntg1
6582,Sntg2
6583,Snu13
6584,Snupn
6585,Snw1
6586,Snx1
6587,Snx10
6588,Snx12
6589,Snx13
6590,Snx14
6591,Snx15
6592,Snx16
6593,Snx17
6594,Snx18
6595,Snx19
6596,Snx2
6597,Snx21
6598,Snx24
6599,Snx27
6600,Snx3
6601,Snx30
6602,Snx33
6603,Snx4
6604,Snx5
6605,Snx6
6606,Snx7
6607,Snx8
6608,Snx9
6609,Soat2
6610,Socs2
6611,Socs3
6612,Socs4
6613,Socs6
6614,Socs7
6615,Sod1
6616,Sod2
6617,Son
6618,Sorbs1
6619,Sorbs2
6620,Sorbs3
6621,Sord
6622,Sort1
6623,Sos1
6624,Sos2
6625,Sowahb
6626,Sowahc
6627,Sox11
6628,Sox5
6629,Sox6
6630,Sox9
6631,Sp1
6632,Sp3
6633,Sp5
6634,Spag7
6635,Spag9
6636,Sparc
6637,Spast
6638,Spata13
6639,Spata2
6640,Spata2l
6641,Spats2l
6642,Spc24
6643,Spc25
6644,Spcs1
6645,Spcs2
6646,Spcs3
6647,Specc1l
6648,Spef1
6649,Spen
6650,Spg20
6651,Spg21
6652,Sphk2
6653,Spin1
6654,Spint2
6655,Spns1
6656,Spns2
6657,Spon2
6658,Spop
6659,Spout1
6660,Spp1
6661,Spp2
6662,Sppl2a
6663,Sppl2b
6664,Sppl3
6665,Spr
6666,Spred1
6667,Spred2
6668,Sprr1a
6669,Sprtn
6670,Spryd3
6671,Spryd4
6672,Spryd7
6673,Spsb2
6674,Spsb3
6675,Sptan1
6676,Sptbn1
6677,Sptbn2
6678,Sptlc1
6679,Sptlc2
6680,Sptssa
6681,Spty2d1
6682,Sqle
6683,Sqor
6684,Sqstm1
6685,Sra1
6686,Srbd1
6687,Srcap
6688,Srd5a1
6689,Srd5a3
6690,Srebf1
6691,Srebf2
6692,Srek1
6693,Srek1ip1
6694,Srf
6695,Srfbp1
6696,Srgap1
6697,Srgap2
6698,Sri
6699,Srm
6700,Srp14
6701,Srp19
6702,Srp54a
6703,Srp54b
6704,Srp54c
6705,Srp68
6706,Srp72
6707,Srp9
6708,Srpk1
6709,Srpk2
6710,Srpr
6711,Srprb
6712,Srr
6713,Srrd
6714,Srrm1
6715,Srrm2
6716,Srrm4
6717,Srrt
6718,Srsf1
6719,Srsf10
6720,Srsf11
6721,Srsf2
6722,Srsf3
6723,Srsf4
6724,Srsf5
6725,Srsf6
6726,Srsf7
6727,Srsf9
6728,Srxn1
6729,Ss18
6730,Ss18l2
6731,Ssb
6732,Ssbp1
6733,Ssbp3
6734,Ssh1
6735,Ssh2
6736,Ssna1
6737,Ssr1
6738,Ssr2
6739,Ssr3
6740,Ssr4
6741,Ssrp1
6742,Ssu72
6743,Ssx2ip
6744,St13
6745,St3gal1
6746,St3gal3
6747,St3gal4
6748,St3gal5
6749,St3gal6
6750,St5
6751,St6gal1
6752,St6galnac6
6753,St7
6754,St7l
6755,Stab2
6756,Stag1
6757,Stag2
6758,Stam
6759,Stam2
6760,Stambp
6761,Stap2
6762,Stard10
6763,Stard13
6764,Stard3
6765,Stard3nl
6766,Stard4
6767,Stard5
6768,Stard7
6769,Stat1
6770,Stat2
6771,Stat3
6772,Stat5a
6773,Stat5b
6774,Stat6
6775,Stau1
6776,Stbd1
6777,Steap2
6778,Steap3
6779,Steap4
6780,Stim1
6781,Stim2
6782,Stip1
6783,Stk11
6784,Stk16
6785,Stk19
6786,Stk24
6787,Stk25
6788,Stk3
6789,Stk38
6790,Stk38l
6791,Stk4
6792,Stk40
6793,Stmn1
6794,Stom
6795,Stoml2
6796,Ston2
6797,Stra6l
6798,Strada
6799,Stradb
6800,Strap
6801,Strbp
6802,Strip1
6803,Strn
6804,Strn3
6805,Strn4
6806,Stt3a
6807,Stt3b
6808,Stub1
6809,Stx12
6810,Stx16
6811,Stx17
6812,Stx18
6813,Stx2
6814,Stx4a
6815,Stx5a
6816,Stx6
6817,Stx7
6818,Stx8
6819,Stxbp2
6820,Stxbp3
6821,Stxbp4
6822,Stxbp5
6823,Stxbp6
6824,Sub1
6825,Sucla2
6826,Suclg1
6827,Suclg2
6828,Sucnr1
6829,Suco
6830,Suds3
6831,Sugct
6832,Sugp1
6833,Sugt1
6834,Sulf2
6835,Sult1a1
6836,Sult1b1
6837,Sult1c2
6838,Sult1d1
6839,Sult2a1
6840,Sult2a2
6841,Sult2a3
6842,Sult2a4
6843,Sult2a5
6844,Sult2a6
6845,Sult2a7
6846,Sult2a8
6847,Sult3a1
6848,Sult5a1
6849,Sumf1
6850,Sumo1
6851,Sumo2
6852,Sumo3
6853,Sun1
6854,Sun2
6855,Suox
6856,Supt16
6857,Supt20
6858,Supt3
6859,Supt4a
6860,Supt5
6861,Supt6
6862,Supt7l
6863,Supv3l1
6864,Surf1
6865,Surf2
6866,Surf4
6867,Surf6
6868,Susd4
6869,Susd6
6870,Suz12
6871,Sv2c
6872,Svbp
6873,Svep1
6874,Svil
6875,Svip
6876,Swi5
6877,Swt1
6878,Syap1
6879,Sybu
6880,Syf2
6881,Sympk
6882,Syncrip
6883,Syne1
6884,Syne2
6885,Synj1
6886,Synpo
6887,Synrg
6888,Sypl
6889,Sys1
6890,Syt1
6891,Syvn1
6892,Szrd1
6893,Tab2
6894,Tab3
6895,Tacc1
6896,Tacc2
6897,Taco1
6898,Tacr2
6899,Tada1
6900,Tada2b
6901,Tada3
6902,Taf1
6903,Taf10
6904,Taf11
6905,Taf12
6906,Taf13
6907,Taf15
6908,Taf1a
6909,Taf1c
6910,Taf1d
6911,Taf2
6912,Taf3
6913,Taf4
6914,Taf4b
6915,Taf5l
6916,Taf6
6917,Taf7
6918,Tagln2
6919,Taldo1
6920,Tanc2
6921,Tango2
6922,Tank
6923,Taok1
6924,Taok2
6925,Taok3
6926,Tap1
6927,Tap2
6928,Tapbp
6929,Tapbpl
6930,Tapt1
6931,Tardbp
6932,Tars
6933,Tars2
6934,Tarsl2
6935,Tat
6936,Tatdn1
6937,Tatdn2
6938,Tax1bp1
6939,Taz
6940,Tbata
6941,Tbc1d10a
6942,Tbc1d10b
6943,Tbc1d12
6944,Tbc1d13
6945,Tbc1d14
6946,Tbc1d15
6947,Tbc1d16
6948,Tbc1d17
6949,Tbc1d20
6950,Tbc1d22a
6951,Tbc1d23
6952,Tbc1d24
6953,Tbc1d2b
6954,Tbc1d30
6955,Tbc1d32
6956,Tbc1d5
6957,Tbc1d7
6958,Tbc1d8
6959,Tbc1d8b
6960,Tbc1d9b
6961,Tbca
6962,Tbcb
6963,Tbcc
6964,Tbccd1
6965,Tbcd
6966,Tbce
6967,Tbcel
6968,Tbck
6969,Tbk1
6970,Tbl1x
6971,Tbl1xr1
6972,Tbl2
6973,Tbl3
6974,Tbpl1
6975,Tbrg1
6976,Tbrg4
6977,Tbx3
6978,Tcaim
6979,Tcea1
6980,Tcea3
6981,Tceal8
6982,Tceal9
6983,Tceanc2
6984,Tcerg1
6985,Tcf12
6986,Tcf20
6987,Tcf24
6988,Tcf3
6989,Tcf4
6990,Tcf7l1
6991,Tcf7l2
6992,Tcim
6993,Tcirg1
6994,Tcn2
6995,Tcof1
6996,Tcp1
6997,Tcp11
6998,Tcp11l2
6999,Tcta
7000,Tdo2
7001,Tdp2
7002,Tdrd3
7003,Tdrd7
7004,Tdrp
7005,Tead1
7006,Tec
7007,Tecpr2
7008,Tecr
7009,Tedc2
7010,Tef
7011,Tefm
7012,Tenm3
7013,Tent2
7014,Tent4a
7015,Tent4b
7016,Tent5a
7017,Tent5c
7018,Tep1
7019,Terf1
7020,Terf2
7021,Terf2ip
7022,Tes3-ps
7023,Tesk1
7024,Tesk2
7025,Tet2
7026,Tet3
7027,Tex10
7028,Tex14
7029,Tex2
7030,Tex261
7031,Tex264
7032,Tex30
7033,Tfam
7034,Tfap2a
7035,Tfb1m
7036,Tfb2m
7037,Tfdp1
7038,Tfdp2
7039,Tfe3
7040,Tfg
7041,Tfip11
7042,Tfpi2
7043,Tfpt
7044,Tfr2
7045,Tfrc
7046,Tgds
7047,Tgfa
7048,Tgfbr1
7049,Tgfbr2
7050,Tgfbrap1
7051,Tgif1
7052,Tgm1
7053,Tgm2
7054,Tgoln1
7055,Tgs1
7056,Tgtp2
7057,Thap1
7058,Thap11
7059,Thap12
7060,Thap2
7061,Thap4
7062,Thap7
7063,Them4
7064,Them7
7065,Thg1l
7066,Thnsl2
7067,Thoc1
7068,Thoc2
7069,Thoc3
7070,Thoc5
7071,Thoc7
7072,Thop1
7073,Thpo
7074,Thra
7075,Thrap3
7076,Thrb
7077,Thrsp
7078,Thumpd1
7079,Thumpd3
7080,Thyn1
7081,Tial1
7082,Ticam1
7083,Tifa
7084,Tigar
7085,Tigd2
7086,Timd2
7087,Timm10
7088,Timm10b
7089,Timm13
7090,Timm17a
7091,Timm17b
7092,Timm21
7093,Timm22
7094,Timm23
7095,Timm29
7096,Timm44
7097,Timm50
7098,Timm8a1
7099,Timm8b
7100,Timm9
7101,Timmdc1
7102,Tinf2
7103,Tiparp
7104,Tipin
7105,Tiprl
7106,Tirap
7107,Tjap1
7108,Tjp1
7109,Tjp2
7110,Tjp3
7111,Tk1
7112,Tk2
7113,Tkfc
7114,Tkt
7115,Tlcd1
7116,Tlcd2
7117,Tldc1
7118,Tle1
7119,Tle3
7120,Tle4
7121,Tlk1
7122,Tlk2
7123,Tln1
7124,Tlr2
7125,Tlr3
7126,Tm2d1
7127,Tm2d2
7128,Tm2d3
7129,Tm4sf1
7130,Tm4sf4
7131,Tm6sf2
7132,Tm7sf2
7133,Tm7sf3
7134,Tm9sf2
7135,Tm9sf3
7136,Tm9sf4
7137,Tma7
7138,Tmbim1
7139,Tmbim4
7140,Tmbim6
7141,Tmc6
7142,Tmcc1
7143,Tmcc3
7144,Tmco1
7145,Tmco4
7146,Tmed1
7147,Tmed10
7148,Tmed2
7149,Tmed3
7150,Tmed4
7151,Tmed5
7152,Tmed7
7153,Tmed9
7154,Tmem106b
7155,Tmem106c
7156,Tmem109
7157,Tmem11
7158,Tmem110
7159,Tmem115
7160,Tmem120a
7161,Tmem123
7162,Tmem126a
7163,Tmem126b
7164,Tmem127
7165,Tmem128
7166,Tmem129
7167,Tmem131
7168,Tmem131l
7169,Tmem135
7170,Tmem140
7171,Tmem141
7172,Tmem143
7173,Tmem144
7174,Tmem147
7175,Tmem14a
7176,Tmem14c
7177,Tmem150a
7178,Tmem151a
7179,Tmem160
7180,Tmem161a
7181,Tmem161b
7182,Tmem165
7183,Tmem167
7184,Tmem167b
7185,Tmem168
7186,Tmem170
7187,Tmem170b
7188,Tmem171
7189,Tmem175
7190,Tmem176a
7191,Tmem176b
7192,Tmem177
7193,Tmem179b
7194,Tmem18
7195,Tmem183a
7196,Tmem184a
7197,Tmem184b
7198,Tmem184c
7199,Tmem185a
7200,Tmem185b
7201,Tmem186
7202,Tmem19
7203,Tmem192
7204,Tmem199
7205,Tmem201
7206,Tmem203
7207,Tmem205
7208,Tmem208
7209,Tmem209
7210,Tmem214
7211,Tmem218
7212,Tmem219
7213,Tmem220
7214,Tmem222
7215,Tmem223
7216,Tmem230
7217,Tmem234
7218,Tmem238
7219,Tmem242
7220,Tmem243
7221,Tmem245
7222,Tmem248
7223,Tmem25
7224,Tmem251
7225,Tmem254b
7226,Tmem254c
7227,Tmem256
7228,Tmem258
7229,Tmem259
7230,Tmem260
7231,Tmem263
7232,Tmem267
7233,Tmem29
7234,Tmem30a
7235,Tmem30b
7236,Tmem33
7237,Tmem35b
7238,Tmem37
7239,Tmem38b
7240,Tmem39a
7241,Tmem41a
7242,Tmem41b
7243,Tmem42
7244,Tmem43
7245,Tmem50a
7246,Tmem51
7247,Tmem53
7248,Tmem56
7249,Tmem59
7250,Tmem60
7251,Tmem62
7252,Tmem63b
7253,Tmem64
7254,Tmem69
7255,Tmem70
7256,Tmem8
7257,Tmem80
7258,Tmem82
7259,Tmem86b
7260,Tmem87b
7261,Tmem9
7262,Tmem91
7263,Tmem94
7264,Tmem97
7265,Tmem98
7266,Tmem9b
7267,Tmf1
7268,Tmie
7269,Tmod3
7270,Tmpo
7271,Tmprss2
7272,Tmprss6
7273,Tmsb4x
7274,Tmub2
7275,Tmx1
7276,Tmx3
7277,Tmx4
7278,Tnfaip1
7279,Tnfaip2
7280,Tnfaip3
7281,Tnfaip8l1
7282,Tnfrsf12a
7283,Tnfrsf1a
7284,Tnfrsf1b
7285,Tnfsfm13
7286,Tnip1
7287,Tnip2
7288,Tnk2
7289,Tnks
7290,Tnks1bp1
7291,Tnks2
7292,Tnpo1
7293,Tnpo2
7294,Tnpo3
7295,Tnrc18
7296,Tnrc6a
7297,Tnrc6b
7298,Tnrc6c
7299,Tns1
7300,Tns2
7301,Tns3
7302,Tob1
7303,Tob2
7304,Toe1
7305,Togaram1
7306,Tollip
7307,Tom1
7308,Tom1l1
7309,Tom1l2
7310,Tomm20
7311,Tomm22
7312,Tomm34
7313,Tomm40
7314,Tomm40l
7315,Tomm5
7316,Tomm6
7317,Tomm7
7318,Tomm70a
7319,Top1
7320,Top1mt
7321,Top2b
7322,Top3b
7323,Topbp1
7324,Topors
7325,Tor1a
7326,Tor1aip1
7327,Tor1aip2
7328,Tor1b
7329,Tor2a
7330,Tor3a
7331,Tox
7332,Tox4
7333,Tpcn1
7334,Tpd52
7335,Tpd52l1
7336,Tpd52l2
7337,Tpgs1
7338,Tpgs2
7339,Tpi1
7340,Tpk1
7341,Tpm1
7342,Tpm2
7343,Tpm3
7344,Tpm3-rs7
7345,Tpm4
7346,Tpmt
7347,Tpp1
7348,Tpp2
7349,Tpr
7350,Tpra1
7351,Tprgl
7352,Tprkb
7353,Tpst1
7354,Tpst2
7355,Tpt1
7356,Tra2a
7357,Tra2b
7358,Trabd
7359,Tradd
7360,Traf2
7361,Traf3
7362,Traf4
7363,Traf5
7364,Traf6
7365,Trafd1
7366,Trak1
7367,Trak2
7368,Tram1
7369,Tram2
7370,Trap1
7371,Trappc1
7372,Trappc10
7373,Trappc11
7374,Trappc12
7375,Trappc13
7376,Trappc3
7377,Trappc4
7378,Trappc5
7379,Trappc6a
7380,Trappc6b
7381,Trappc8
7382,Trappc9
7383,Trat1
7384,Triap1
7385,Trib1
7386,Trib3
7387,Trim11
7388,Trim12a
7389,Trim12c
7390,Trim2
7391,Trim21
7392,Trim23
7393,Trim24
7394,Trim25
7395,Trim26
7396,Trim27
7397,Trim28
7398,Trim30a
7399,Trim30d
7400,Trim32
7401,Trim33
7402,Trim34a
7403,Trim37
7404,Trim41
7405,Trim44
7406,Trim47
7407,Trim5
7408,Trim56
7409,Trim7
7410,Trim8
7411,Trio
7412,Triobp
7413,Trip11
7414,Trip12
7415,Trip4
7416,Trip6
7417,Trir
7418,Trit1
7419,Trmt1
7420,Trmt10a
7421,Trmt10c
7422,Trmt11
7423,Trmt112
7424,Trmt1l
7425,Trmt2a
7426,Trmt2b
7427,Trmt6
7428,Trmu
7429,Trnau1ap
7430,Trnt1
7431,Trp53
7432,Trp53bp2
7433,Trp53inp1
7434,Trp53inp2
7435,Trpc4ap
7436,Trpm3
7437,Trpm7
7438,Trrap
7439,Trub1
7440,Trub2
7441,Tsc1
7442,Tsc2
7443,Tsc22d1
7444,Tsc22d2
7445,Tsc22d3
7446,Tsc22d4
7447,Tsen15
7448,Tsen34
7449,Tsfm
7450,Tsg101
7451,Tshz1
7452,Tshz2
7453,Tsku
7454,Tsn
7455,Tsnax
7456,Tspan12
7457,Tspan14
7458,Tspan31
7459,Tspan4
7460,Tspan9
7461,Tspo
7462,Tspyl1
7463,Tsr1
7464,Tsr2
7465,Tsr3
7466,Tssc4
7467,Tst
7468,Tsta3
7469,Tstd1
7470,Tstd2
7471,Tstd3
7472,Ttc1
7473,Ttc13
7474,Ttc14
7475,Ttc17
7476,Ttc19
7477,Ttc23
7478,Ttc27
7479,Ttc3
7480,Ttc30b
7481,Ttc32
7482,Ttc33
7483,Ttc36
7484,Ttc37
7485,Ttc38
7486,Ttc39b
7487,Ttc39c
7488,Ttc4
7489,Ttc7
7490,Ttc7b
7491,Ttc9c
7492,Ttf1
7493,Tti1
7494,Tti2
7495,Ttll12
7496,Ttll5
7497,Ttpa
7498,Ttpal
7499,Ttr
7500,Ttyh2
7501,Tuba1b
7502,Tuba1c
7503,Tuba4a
7504,Tuba8
7505,Tubb2a
7506,Tubb2b
7507,Tubb4b
7508,Tubb5
7509,Tubb6
7510,Tubg1
7511,Tubgcp2
7512,Tubgcp4
7513,Tufm
7514,Tulp4
7515,Tusc2
7516,Tusc3
7517,Tut1
7518,Tut4
7519,Tut7
7520,Tvp23b
7521,Twf1
7522,Twistnb
7523,Twnk
7524,Twsg1
7525,Txlna
7526,Txlng
7527,Txn1
7528,Txn2
7529,Txndc11
7530,Txndc12
7531,Txndc15
7532,Txndc17
7533,Txndc5
7534,Txndc9
7535,Txnip
7536,Txnl1
7537,Txnl4a
7538,Txnl4b
7539,Txnrd1
7540,Txnrd2
7541,Txnrd3
7542,Tyk2
7543,Tyms
7544,Tysnd1
7545,Tyw1
7546,Tyw5
7547,U2af1
7548,U2af1l4
7549,U2af2
7550,U2surp
7551,Uap1
7552,Uba1
7553,Uba2
7554,Uba3
7555,Uba5
7556,Uba52
7557,Uba6
7558,Uba7
7559,Ubac1
7560,Ubac2
7561,Ubald1
7562,Ubald2
7563,Ubap1
7564,Ubap2
7565,Ubap2l
7566,Ubb
7567,Ubc
7568,Ubd
7569,Ube2a
7570,Ube2d1
7571,Ube2d2a
7572,Ube2d3
7573,Ube2e1
7574,Ube2e2
7575,Ube2e3
7576,Ube2f
7577,Ube2g1
7578,Ube2g2
7579,Ube2h
7580,Ube2i
7581,Ube2j1
7582,Ube2j2
7583,Ube2k
7584,Ube2l3
7585,Ube2l6
7586,Ube2m
7587,Ube2n
7588,Ube2o
7589,Ube2q1
7590,Ube2q2
7591,Ube2r2
7592,Ube2u
7593,Ube2v1
7594,Ube2v2
7595,Ube2w
7596,Ube2z
7597,Ube3a
7598,Ube3b
7599,Ube3c
7600,Ube4a
7601,Ube4b
7602,Ubfd1
7603,Ubiad1
7604,Ubl3
7605,Ubl4a
7606,Ubl5
7607,Ubl7
7608,Ublcp1
7609,Ubn1
7610,Ubn2
7611,Ubox5
7612,Ubp1
7613,Ubqln1
7614,Ubqln2
7615,Ubqln4
7616,Ubr1
7617,Ubr2
7618,Ubr3
7619,Ubr4
7620,Ubr5
7621,Ubr7
7622,Ubtd1
7623,Ubtf
7624,Ubxn1
7625,Ubxn2a
7626,Ubxn4
7627,Ubxn6
7628,Ubxn7
7629,Ubxn8
7630,Uchl3
7631,Uchl4
7632,Uchl5
7633,Uck1
7634,Uck2
7635,Uckl1
7636,Ucp2
7637,Ufc1
7638,Ufd1
7639,Ufl1
7640,Ufm1
7641,Ufsp2
7642,Ugcg
7643,Ugdh
7644,Uggt1
7645,Ugp2
7646,Ugt1a10
7647,Ugt2a3
7648,Ugt2b1
7649,Ugt2b34
7650,Ugt2b35
7651,Ugt2b36
7652,Ugt2b37
7653,Ugt2b38
7654,Ugt2b5
7655,Ugt3a1
7656,Ugt3a2
7657,Uhmk1
7658,Uhrf1bp1
7659,Uhrf1bp1l
7660,Uhrf2
7661,Uimc1
7662,Ulk1
7663,Ulk2
7664,Umad1
7665,Umps
7666,Unc119b
7667,Unc45a
7668,Unc50
7669,Unc93b1
7670,Ung
7671,Uox
7672,Upb1
7673,Upf1
7674,Upf2
7675,Upf3a
7676,Upf3b
7677,Upp2
7678,Uqcc1
7679,Uqcc2
7680,Uqcc3
7681,Uqcr10
7682,Uqcr11
7683,Uqcrb
7684,Uqcrc1
7685,Uqcrc2
7686,Uqcrfs1
7687,Uqcrh
7688,Uqcrq
7689,Urad
7690,Urah
7691,Uri1
7692,Urm1
7693,Uroc1
7694,Urod
7695,Uros
7696,Usb1
7697,Use1
7698,Usf1
7699,Usf2
7700,Usf3
7701,Ushbp1
7702,Usmg5
7703,Uso1
7704,Usp1
7705,Usp10
7706,Usp12
7707,Usp14
7708,Usp15
7709,Usp16
7710,Usp18
7711,Usp19
7712,Usp2
7713,Usp21
7714,Usp22
7715,Usp24
7716,Usp25
7717,Usp3
7718,Usp30
7719,Usp32
7720,Usp33
7721,Usp34
7722,Usp36
7723,Usp38
7724,Usp39
7725,Usp4
7726,Usp40
7727,Usp45
7728,Usp46
7729,Usp47
7730,Usp48
7731,Usp5
7732,Usp50
7733,Usp53
7734,Usp6nl
7735,Usp7
7736,Usp8
7737,Usp9x
7738,Uspl1
7739,Utp11
7740,Utp14a
7741,Utp18
7742,Utp20
7743,Utp23
7744,Utp3
7745,Utp4
7746,Utp6
7747,Utrn
7748,Uvrag
7749,Uvssa
7750,Uxs1
7751,Uxt
7752,Vac14
7753,Vamp2
7754,Vamp4
7755,Vamp5
7756,Vamp8
7757,Vangl1
7758,Vapa
7759,Vapb
7760,Vars
7761,Vars2
7762,Vasp
7763,Vat1
7764,Vav2
7765,Vbp1
7766,Vcam1
7767,Vcl
7768,Vcp
7769,Vcpip1
7770,Vdac1
7771,Vdac2
7772,Vdac3
7773,Vegfa
7774,Vegfb
7775,Vezf1
7776,Vezt
7777,Vgll4
7778,Vhl
7779,Vipas39
7780,Virma
7781,Vkorc1l1
7782,Vldlr
7783,Vma21
7784,Vmac
7785,Vmn1r13
7786,Vmn1r202
7787,Vmn1r88
7788,Vmp1
7789,Vnn1
7790,Vnn3
7791,Vps11
7792,Vps13a
7793,Vps13b
7794,Vps13c
7795,Vps13d
7796,Vps16
7797,Vps18
7798,Vps26a
7799,Vps26b
7800,Vps26c
7801,Vps28
7802,Vps29
7803,Vps33a
7804,Vps35
7805,Vps35l
7806,Vps36
7807,Vps37a
7808,Vps37b
7809,Vps37c
7810,Vps39
7811,Vps41
7812,Vps45
7813,Vps4a
7814,Vps4b
7815,Vps50
7816,Vps52
7817,Vps53
7818,Vps54
7819,Vps72
7820,Vps9d1
7821,Vrk3
7822,Vta1
7823,Vti1a
7824,Vti1b
7825,Vtn
7826,Vwa5a
7827,Vwa8
7828,Vwce
7829,Wac
7830,Wapl
7831,Wars
7832,Wasf2
7833,Washc1
7834,Washc2
7835,Washc3
7836,Washc4
7837,Washc5
7838,Wasl
7839,Wbp1
7840,Wbp11
7841,Wbp1l
7842,Wbp2
7843,Wbp4
7844,Wdcp
7845,Wdfy2
7846,Wdfy3
7847,Wdr1
7848,Wdr11
7849,Wdr12
7850,Wdr13
7851,Wdr18
7852,Wdr20
7853,Wdr26
7854,Wdr3
7855,Wdr33
7856,Wdr36
7857,Wdr37
7858,Wdr41
7859,Wdr43
7860,Wdr45
7861,Wdr45b
7862,Wdr46
7863,Wdr48
7864,Wdr5
7865,Wdr53
7866,Wdr55
7867,Wdr59
7868,Wdr6
7869,Wdr61
7870,Wdr7
7871,Wdr70
7872,Wdr73
7873,Wdr74
7874,Wdr75
7875,Wdr77
7876,Wdr81
7877,Wdr82
7878,Wdr83
7879,Wdr83os
7880,Wdr89
7881,Wdr92
7882,Wdtc1
7883,Wfdc2
7884,Wfdc21
7885,Wfs1
7886,Whamm
7887,Wipf2
7888,Wipf3
7889,Wipi1
7890,Wipi2
